회사명,거래소코드,회계년도,종가,PER(최고)(IFRS),PER(최저)(IFRS),PBR(최고)(IFRS),PBR(최저)(IFRS),PCR(최고)(IFRS),PCR(최저)(IFRS),PSR(최고)(IFRS),PSR(최저)(IFRS),EV/EBITDA(IFRS),자기자본순이익률(IFRS),자산(*)(IFRS),당기순이익(손실)(IFRS),판매비와 관리비(물류원가 등 포함)(*)(IFRS),연구개발비(IFRS),매출액(수익)(*)(IFRS),* (정상)영업손익(보고서기재)(IFRS)
에이치디한국조선해양(주),009540,2018/12,128500,0,0,0.93,0.55,0,0,1.3,0.77,0,-3.21,19677950990,-351118911,652442357,58779000,8066701721,-333745522
에이치디한국조선해양(주),009540,2019/12,126500,0,0,0.95,0.61,0,0,3.08,1.98,57.09,-0.67,11272534689,-74657811,171961641,24187000,3356828769,24604793
에이치디한국조선해양(주),009540,2020/12,108500,0,0,0.89,0.43,346.96,167.48,54.6,26.36,0,-3.48,10898783668,-373003928,90960331,3931000,172383351,-37182282
에이치디한국조선해양(주),009540,2021/12,94600,58.91,31.35,1.08,0.57,160.86,85.59,59.09,31.44,156.41,1.84,11109138358,196420840,55598275,4199000,195837510,15051321
에이치디한국조선해양(주),009540,2022/12,70700,19.51,12.93,0.66,0.44,244.77,162.23,40.58,26.9,3219.48,3.43,11430169706,375470926,47483837,5457000,180500471,-18285013
에이치디현대건설기계(주),267270,2017/12,169000,,,,,,,,,,,1904150092,67581704,210394191,22796000,1829971560,113072279
에이치디현대건설기계(주),267270,2018/12,42700,39.3,7.31,2.11,0.39,0,0,0.85,0.16,9.16,4.87,2106951368,54537836,196663221,32393000,2509206375,92014978
에이치디현대건설기계(주),267270,2019/12,29900,0,0,1.2,0.53,4.41,1.96,0.59,0.26,11.76,-1.17,1956109352,-12875309,227306044,34738000,1965845284,41315525
에이치디현대건설기계(주),267270,2020/12,32750,0,0,0.82,0.22,4.29,1.12,0.47,0.12,15.47,-2.91,2145520185,-31013235,194632194,40093000,1705764559,16338504
에이치디현대건설기계(주),267270,2021/12,40550,12.07,5.7,1.23,0.58,0,0,0.63,0.3,12.3,9.93,2353816470,111285072,196530338,44645000,2143144798,67065401
에이치디현대건설기계(주),267270,2022/12,62200,12.13,5.52,1.07,0.48,0,0,0.51,0.23,9.54,8.6,2418818295,107159516,258534817,52059000,2571208894,145071564
에이치디현대에너지솔루션(주),322000,2017/12,,,,,,,,,,,,255448261,-204701599,20544253,3210398,259797343,-22789955
에이치디현대에너지솔루션(주),322000,2018/12,,0,0,0,0,0,0,0,0,-1.59,7.79,276394915,18613806,29693137,1561552,347623352,13902297
에이치디현대에너지솔루션(주),322000,2019/12,17250,6.29,4.37,0.48,0.33,0,0,0.33,0.23,5.75,8.51,430363266,23708376,42893136,349776,446693658,22229045
에이치디현대에너지솔루션(주),322000,2020/12,39850,64.05,18.67,1.62,0.47,12.71,3.7,1.25,0.36,22.35,2.51,459173533,8157647,41944968,2553880,419090026,11339629
에이치디현대에너지솔루션(주),322000,2021/12,21400,0,0,1.64,0.65,13.74,5.47,0.92,0.37,13.23,-2.76,605028500,-8970771,59161497,1193471,559506939,6288776
에이치디현대에너지솔루션(주),322000,2022/12,48800,14.99,3.41,2.6,0.59,0,0,0.94,0.21,5.18,18.26,654805747,64390770,92036834,2761789,1022975319,95989545
에이치디현대인프라코어(주),042670,2017/12,8690,35.16,26.45,1.81,1.36,13.11,9.86,0.8,0.6,16.09,3.84,5053900779,60471573,360676984,84660000,2651329093,137632449
에이치디현대인프라코어(주),042670,2018/12,7590,34.09,21.29,1.96,1.23,18.8,11.74,0.8,0.5,13.14,5.21,4923150684,71748072,384907707,84319000,3058277034,181517832
에이치디현대인프라코어(주),042670,2019/12,5550,34.94,20.34,1.43,0.83,60.91,35.45,0.6,0.35,12.99,3.68,4965757488,53024293,411732775,105793000,3102184313,178187066
에이치디현대인프라코어(주),042670,2020/12,7920,0,0,1.69,0.4,8.01,1.9,0.81,0.19,19.98,-2.54,5180809559,-37858070,407015193,99404000,2712338251,89362381
에이치디현대인프라코어(주),042670,2021/12,7080,10.93,3.78,3.41,1.18,13.21,4.57,0.89,0.31,7.7,22.71,3503272219,294341047,427777850,125862000,3618065170,190710087
에이치디현대인프라코어(주),042670,2022/12,8000,8.47,4.05,1.53,0.73,69.94,33.48,0.42,0.2,6.76,16.99,3731593603,207607408,458790940,135500000,4204907646,282247198
에이치디현대일렉트릭(주),267260,2017/12,114000,,,,,,,,,,,2083375719,14552073,129065963,29384000,1449607567,62614414
에이치디현대일렉트릭(주),267260,2018/12,22200,0,0,1.6,0.26,0,0,0.77,0.12,0,-20.97,2137884323,-177878075,207556765,45195000,1732614020,-93210172
에이치디현대일렉트릭(주),267260,2019/12,11550,0,0,1.03,0.25,25.4,6.25,0.44,0.11,0,-32.64,2062662134,-253482532,251110361,44140000,1553566797,-147304888
에이치디현대일렉트릭(주),267260,2020/12,16400,0,0,1.17,0.27,3.7,0.86,0.48,0.11,7.81,-5.43,2078906157,-37881063,202378409,38355000,1566219691,70645216
에이치디현대일렉트릭(주),267260,2021/12,19900,0,0,1.72,0.95,13.26,7.32,0.66,0.37,26.03,-4.93,1938945538,-32960374,195127378,44094000,1554243129,4742995
에이치디현대일렉트릭(주),267260,2022/12,42500,11.74,4.17,2.19,0.78,0,0,0.87,0.31,11.34,18.91,2048148894,136271087,172598905,42299000,1829775314,137299719
에이치디현대중공업(주),329180,2019/12,,,,,,,,,,,,13869458775,-88945128,286951965,44516000,5456667592,129480289
에이치디현대중공업(주),329180,2020/12,,0,0,0,0,0,0,0,0,11.41,-8.05,13799674175,-431462550,441618089,71900000,8310181048,32506679
에이치디현대중공업(주),329180,2021/12,95200,0,0,1.73,1.15,12.54,8.33,1.15,0.76,0,-14.86,15078768957,-814133265,590898755,68138000,8303995873,-800619319
에이치디현대중공업(주),329180,2022/12,116000,0,0,2.76,1.59,218.25,125.28,1.58,0.91,0,-6.43,16283094921,-350075802,449771525,74464000,9065348185,-286797248
에이치에스디엔진(주),082740,2017/12,3685,0,0,0.67,0.39,0,0,0.48,0.28,22.42,-2.56,1238012247,-14159762,42600781,10963284,761831507,8258576
에이치에스디엔진(주),082740,2018/12,5280,0,0,1.52,0.7,19.17,8.84,0.71,0.33,0,-5.13,752885124,-20481983,35830637,4063604,509321425,-36540937
에이치에스디엔진(주),082740,2019/12,4470,0,0,1.25,0.47,0,0,0.34,0.13,0,-25.76,825575152,-55096570,31502150,3265172,673324747,-21676019
에이치에스디엔진(주),082740,2020/12,8400,61.95,11.1,1.82,0.33,4.03,0.72,0.41,0.07,11.26,2.91,718586050,5478258,32290807,3507926,829749317,20569406
에이치에스디엔진(주),082740,2021/12,8340,0,0,2.79,1.44,0,0,0.96,0.49,0,-18.5,792388768,-37014675,28613434,2616653,598748463,-38108699
에이치에스디엔진(주),082740,2022/12,7420,0,0,3.27,1.79,0,0,0.93,0.51,0,-18.99,956230295,-40876189,30308523,2898886,763631485,-27997091
에이치엘디앤아이한라(주),014790,2017/12,4075,4.73,3.21,0.82,0.55,11.58,7.86,0.17,0.12,4.03,15.64,1117966320,53751622,65110983,0,1454675129,101376646
에이치엘디앤아이한라(주),014790,2018/12,4310,0,0,1.63,0.54,0,0,0.43,0.14,9.07,-4.16,1144647056,-14362065,78360053,0,1165275545,47089724
에이치엘디앤아이한라(주),014790,2019/12,3000,0,0,0.99,0.42,16.2,6.86,0.24,0.1,7.42,-5.13,1178167352,-16139785,80006997,0,1198490841,48154789
에이치엘디앤아이한라(주),014790,2020/12,4900,2.94,0.92,0.75,0.24,0,0,0.19,0.06,6.37,26.83,1318016025,94690769,73025193,0,1442069020,80382115
에이치엘디앤아이한라(주),014790,2021/12,5400,7.6,4.64,0.94,0.57,0,0,0.27,0.16,8.37,11.94,1479843178,47433834,84022261,0,1347687461,66786288
에이치엘디앤아이한라(주),014790,2022/12,2680,16.08,6.87,0.74,0.32,20.25,8.66,0.21,0.09,11.04,4.58,1405053368,18200083,81747548,0,1379461788,37587942
에이치엘만도(주),204320,2017/12,308500,0,0,4.81,3.06,17.61,11.2,1.05,0.66,67.15,-9.06,2709747615,-86036976,346909935,97125599,3095560472,-72983598
에이치엘만도(주),204320,2018/12,28950,50.82,4.24,4.26,0.36,20.46,1.71,0.95,0.08,9.43,6.48,2714015575,58025113,284786474,95470085,3108352389,94174119
에이치엘만도(주),204320,2019/12,35200,21.73,14.55,2.39,1.6,0,0,0.56,0.38,9.5,9.24,2806053322,85989917,340903333,138607402,3323374073,144922486
에이치엘만도(주),204320,2020/12,58800,143.06,36.79,2.95,0.76,10.32,2.65,0.98,0.25,28.39,2.01,3166718893,20679047,341675700,136045544,3009765572,-10675618
에이치엘만도(주),204320,2021/12,63400,206.96,122.32,3.99,2.36,146.68,86.69,1.44,0.85,26.22,1.78,3253030773,20192950,336570927,130147980,2895766690,26805177
에이치엘만도(주),204320,2022/12,40300,0,0,1.76,1.05,0,0,1.2,0.71,46.58,-0.56,3606937062,-8485083,315206897,115618262,2644014110,-41081523
에이치엘비글로벌(주),003580,2017/12,4275,0,0,16.34,1.07,1704.27,111.78,65.06,4.27,7321.62,-1.38,74925487,-739375,3766000,0,15686212,-467593
에이치엘비글로벌(주),003580,2018/12,6100,0,0,4.16,1.13,95.74,25.97,28.92,7.85,0,-11.63,151988538,-7860173,3493688,0,10347565,-2503465
에이치엘비글로벌(주),003580,2019/12,8090,0,0,5.25,0.97,0,0,33.96,6.26,0,-40.78,115161883,-29300587,7804631,0,10988830,-5140563
에이치엘비글로벌(주),003580,2020/12,5400,0,0,4.49,2.45,0,0,18.87,10.3,0,-43.45,99431555,-28936275,8284719,0,14637998,-6155291
에이치엘비글로벌(주),003580,2021/12,21800,0,0,14.23,1.4,0,0,97.61,9.57,0,-7.78,131214965,-6556332,7486848,0,15517192,-6070275
에이치엘비글로벌(주),003580,2022/12,5470,0,0,15.66,3.11,0,0,94.13,18.69,0,-18.07,105446197,-16267079,8300082,0,12106955,-7345720
에이치엘홀딩스(주),060980,2017/12,62700,8.81,7.06,0.87,0.7,25.76,20.64,1.16,0.93,16.16,9.97,1547610246,86924221,58797697,12649,657849448,58153468
에이치엘홀딩스(주),060980,2018/12,43750,81.71,48.08,0.86,0.5,118.01,69.44,1.01,0.59,14.05,0.96,1404592442,8369084,52317884,154546,676634635,51558900
에이치엘홀딩스(주),060980,2019/12,45900,15.46,12.22,0.65,0.51,9.38,7.42,0.86,0.68,10.15,4.08,1423885150,34379849,62777162,314062,620603274,65529828
에이치엘홀딩스(주),060980,2020/12,37400,9.35,4.57,0.61,0.3,27.19,13.31,0.86,0.42,8.41,6.14,1599710131,52437261,54404873,465148,567598722,88586826
에이치엘홀딩스(주),060980,2021/12,45850,4.38,2.81,0.64,0.41,9.41,6.04,0.87,0.56,7.18,15,1903776270,140483046,54852619,126350,710464065,118523043
에이치엘홀딩스(주),060980,2022/12,30750,4.99,3.14,0.46,0.29,23.46,14.74,0.55,0.35,7.06,9.27,2035750370,98120002,72303631,98322,892346664,109728522
에이치엠엠(주),011200,2017/12,5020,0,0,2.02,0.96,0,0,0.37,0.18,0,-123.44,3409882000,-1207388000,146350000,0,4925843000,-418105000
에이치엠엠(주),011200,2018/12,3695,0,0,2.04,1.01,0,0,0.42,0.21,0,-80.94,3884416000,-805175000,131858000,0,5052816000,-585958000
에이치엠엠(주),011200,2019/12,3550,0,0,1.4,0.81,4.33,2.49,0.27,0.16,37.97,-62.17,6343498000,-663717000,127241000,0,5333534000,-328576000
에이치엠엠(주),011200,2020/12,13950,82.51,11.47,3.17,0.44,3.68,0.51,0.78,0.11,6.08,4.45,8628337000,58852000,126525000,0,6223944000,955962000
에이치엠엠(주),011200,2021/12,26900,3.87,1,2.08,0.54,2.8,0.72,1.52,0.39,2.19,90.11,17600145000,5348537000,194971000,0,13664562000,7356851000
에이치엠엠(주),011200,2022/12,19550,2.15,0.97,1.08,0.49,1.91,0.86,1.17,0.53,0.79,65.01,25684209000,10047898000,257179000,0,18429889000,9919892000
에이케이홀딩스(주),006840,2017/12,68500,58.68,39.09,2.17,1.45,81.78,54.48,35.7,23.78,52.44,3.57,536075239,17112877,9977267,0,28130386,18153120
에이케이홀딩스(주),006840,2018/12,54000,53.61,25.83,2.4,1.15,73.79,35.55,34.52,16.63,36.24,4.36,551445154,21698205,13084707,0,33692663,20607957
에이케이홀딩스(주),006840,2019/12,34600,42.39,21.09,1.61,0.8,41.94,20.86,23.37,11.63,25.83,3.64,611531296,18720798,13694637,0,33947769,20253133
에이케이홀딩스(주),006840,2020/12,25150,49.89,16.23,0.95,0.31,16.47,5.36,10.33,3.36,14.71,1.82,674491546,9425944,13902428,0,45515032,31612604
에이케이홀딩스(주),006840,2021/12,19300,19.59,9.55,0.97,0.47,14.04,6.84,9.72,4.74,12.54,4.88,769013515,25734537,14562116,0,51865248,37303133
에이케이홀딩스(주),006840,2022/12,17200,0,0,0.66,0.29,20.6,8.97,8.58,3.74,21.15,-1.2,874625982,-6385935,15505917,0,39366900,23860983
엔에이치엔(주),181710,2017/12,68400,55.77,32.11,1.09,0.63,35.13,20.23,6.5,3.74,22.1,1.96,1716300590,30066639,209083625,0,257836571,48752946
엔에이치엔(주),181710,2018/12,57300,162.52,80.39,1.08,0.53,29.49,14.58,6.83,3.38,21.27,0.65,1666936188,10100461,200024397,0,240470541,40446144
엔에이치엔(주),181710,2019/12,66800,0,0,1.23,0.73,45.8,27.3,6.94,4.14,27.17,-0.08,1566658554,-1271814,230811592,0,261084412,30272821
엔에이치엔(주),181710,2020/12,74600,67.95,36.48,1.26,0.68,16.35,8.77,6.5,3.49,27.71,1.85,1612216924,27784435,255127779,0,290424936,35297157
엔에이치엔(주),181710,2021/12,45000,13.75,5.9,1.15,0.5,11.93,5.12,6.1,2.62,13.84,8.87,1906898705,143674866,285678577,0,324132618,38454042
엔에이치엔(주),181710,2022/12,24900,21.71,9.73,1.01,0.45,23.68,10.62,5.42,2.43,11.52,4.57,1813847842,77851392,254133684,0,311627307,57493623
엔피씨(주),004250,2017/12,5220,8.85,6.67,1.18,0.89,9.14,6.88,0.88,0.66,4.8,13.85,353100549,32308566,34467449,3243423,324460029,14386034
엔피씨(주),004250,2018/12,3765,24.42,13.47,1.01,0.56,5.87,3.24,0.73,0.4,3.89,4.1,353111365,10320493,33914014,2785548,346721351,13439557
엔피씨(주),004250,2019/12,3745,16.45,11.44,0.74,0.52,3.9,2.71,0.57,0.4,3.34,4.57,357716910,12062715,34583264,2716401,347437490,16124780
엔피씨(주),004250,2020/12,3280,14.37,8.8,0.63,0.38,3.04,1.86,0.53,0.32,2.99,4.33,367769968,11956124,31671539,2572605,324574688,14343823
엔피씨(주),004250,2021/12,10500,27.23,7.78,1.62,0.46,14.59,4.17,1.24,0.35,9.93,5.99,423090665,17196715,34693259,2780181,378509861,15699396
엔피씨(주),004250,2022/12,5820,30.94,13.53,1.84,0.81,12.55,5.49,1.43,0.62,5.96,5.98,436729659,17916229,36799600,3112334,388455876,16230918
엘브이엠씨홀딩스(주),900140,2017/12,4730,,,,,,,,,,,,,,,,
엘브이엠씨홀딩스(주),900140,2018/12,2330,,,,,,,,,,,,,,,,
엘브이엠씨홀딩스(주),900140,2019/12,4160,,,,,,,,,,,,,,,,
엘브이엠씨홀딩스(주),900140,2020/12,3850,,,,,,,,,,,,,,,,
엘브이엠씨홀딩스(주),900140,2021/12,3640,,,,,,,,,,,,,,,,
엘브이엠씨홀딩스(주),900140,2022/12,2630,,,,,,,,,,,,,,,,
엘아이지넥스원(주),079550,2017/12,59800,0,0,3.83,2.3,0,0,1.13,0.68,32.1,-1.4,2006861013,-8628211,139060047,37447104,1760325842,4435777
엘아이지넥스원(주),079550,2018/12,36950,298.56,137.93,2.36,1.09,0,0,0.9,0.42,18.84,0.71,2322091224,4458064,117245438,29545556,1477507585,24091308
엘아이지넥스원(주),079550,2019/12,31600,289.39,183.37,1.76,1.11,6.13,3.88,0.63,0.4,17.95,0.5,2315222479,3185324,119703085,34449427,1451894505,18099092
엘아이지넥스원(주),079550,2020/12,30500,14.18,5.93,1.56,0.65,4.3,1.8,0.51,0.21,11.1,8.86,2592840147,57881698,125218758,34889536,1599434376,64052689
엘아이지넥스원(주),079550,2021/12,68600,15.27,6.29,2.72,1.12,11.75,4.84,0.88,0.36,12.85,14.63,2569030459,105055806,133515811,34326010,1820020013,97226513
엘아이지넥스원(주),079550,2022/12,92200,20.4,10.04,3.43,1.69,5.53,2.72,1.13,0.56,9.23,14.48,3007428048,122939587,146110706,34018897,2216162119,178794933
엘에스전선아시아(주),229640,2017/12,6290,38.61,28.67,0.83,0.62,48.59,36.07,29.84,22.15,32.82,2.12,284275008,5790165,1406344,0,7492073,6085730
엘에스전선아시아(주),229640,2018/12,5630,46.69,26.33,0.98,0.55,43.1,24.31,34.91,19.69,29.94,2.06,285041647,5640491,1503296,0,7544641,6041345
엘에스전선아시아(주),229640,2019/12,8020,49.11,27.45,1.11,0.62,65.3,36.5,34.49,19.28,38.33,2.21,287961696,6079715,2080288,0,8657607,6577319
엘에스전선아시아(주),229640,2020/12,7780,9.63,5.31,1.02,0.56,7.99,4.41,8.81,4.86,7.88,10.74,310750821,30799543,2136510,0,33651150,31514640
엘에스전선아시아(주),229640,2021/12,7930,92.09,58.68,1.17,0.75,0,0,52.81,33.65,65.31,1.23,308681487,3658197,2653014,0,6379501,3726487
엘에스전선아시아(주),229640,2022/12,7290,766.22,531.75,1,0.69,63.46,44.04,27.27,18.93,26.33,0.13,299773032,365714,1933750,0,10275706,8341956
엘지디스플레이(주),034220,2017/12,29900,7.96,5.44,1.09,0.75,3.32,2.27,0.55,0.38,3.92,13.66,25409415000,1779721000,2336305000,1195937000,25591082000,1536730000
엘지디스플레이(주),034220,2018/12,18050,0,0,0.97,0.45,3.27,1.51,0.54,0.25,6.32,-3.27,27062106000,-442291000,2405001000,1206336000,22371687000,-472995000
엘지디스플레이(주),034220,2019/12,16250,0,0,0.8,0.45,4.43,2.49,0.37,0.21,17.3,-22.11,27382680000,-2639893000,2607926000,1204581000,21658329000,-1784245000
엘지디스플레이(주),034220,2020/12,18550,0,0,0.79,0.34,5.66,2.41,0.33,0.14,7.9,-4.9,26705202000,-513262000,2045268000,1080507000,22799273000,-812979000
엘지디스플레이(주),034220,2021/12,24600,17.89,11.05,1.1,0.68,3,1.85,0.35,0.22,4.74,5.28,29478122000,552173000,2296415000,1203177000,28364914000,721931000
엘지디스플레이(주),034220,2022/12,12450,0,0,1.62,0.74,3.45,1.56,0.39,0.17,0,-35.47,29259039000,-3191387000,2462310000,1362196000,24131172000,-3201463000
엘지전자(주),066570,2017/12,106000,26.12,12.21,2.45,1.15,28.58,13.36,0.62,0.29,14.21,8.28,28159781000,758046000,5923849000,1994767000,31966513000,701226000
엘지전자(주),066570,2018/12,62300,0,0,2.71,1.39,11.4,5.85,0.69,0.35,11.7,-0.05,27865463000,-4774000,5880613000,1922364000,29982010000,487716000
엘지전자(주),066570,2019/12,72100,0,0,2.05,1.43,43.21,30.31,0.53,0.37,16.21,-2.15,27474891000,-196118000,6285671000,2060171000,28654467000,166009000
엘지전자(주),066570,2020/12,135000,20.37,6.21,3.2,0.98,11.1,3.38,0.87,0.26,15.91,12.88,29699987000,1211549000,6331900000,2027851000,28435323000,746991000
엘지전자(주),066570,2021/12,138000,0,0,5,2.98,33.67,20.06,1.26,0.75,18.72,-9.71,29593524000,-913538000,6994840000,1546940000,27778047000,446426000
엘지전자(주),066570,2022/12,86500,31.83,16.33,3.38,1.73,71.02,36.43,0.98,0.5,17.63,9.11,28712814000,854963000,7246262000,1633713000,27791746000,110787000
영보화학(주),014440,2017/12,4870,5.58,3.48,1.07,0.67,8.11,5.06,1.11,0.69,5.06,20.75,166099095,25135710,17743612,2246455,126525364,7238650
영보화학(주),014440,2018/12,3730,21.36,13.29,0.82,0.51,11.5,7.15,0.92,0.57,5.31,3.72,160544330,5130496,18202936,2387367,119567677,4922272
영보화학(주),014440,2019/12,3485,9.83,7.47,0.59,0.45,5.13,3.9,0.71,0.54,2.69,5.9,164378704,8394924,16027384,1907467,115674835,10314454
영보화학(주),014440,2020/12,3705,10.29,3.35,0.7,0.23,7.54,2.45,1.21,0.39,4.62,6.77,168858849,10121805,13860472,1330901,86456975,5451986
영보화학(주),014440,2021/12,4425,27.67,16.32,0.81,0.48,7.58,4.47,1.48,0.87,5.5,2.89,172733693,4503670,13776257,1902458,84279155,5904117
영보화학(주),014440,2022/12,3420,47.71,26.27,0.73,0.4,17.46,9.61,1.42,0.78,5.69,1.52,169880794,2402054,12909628,1945207,80968867,2227640
영진약품(주),003520,2017/12,8780,1339.85,664.06,22.37,11.09,793.98,393.51,12.83,6.36,168.19,1.65,203846089,1867720,65814729,13930912,195008847,3028981
영진약품(주),003520,2018/12,5940,0,0,18.91,8.84,1621.98,757.88,11.09,5.18,246.22,-5.28,196114248,-6100940,63627730,11988531,186408689,-2187346
영진약품(주),003520,2019/12,6630,271.98,127.63,12.05,5.65,147.38,69.16,6.2,2.91,69.58,4.42,200445669,5029924,69791448,13513249,220516292,9982031
영진약품(주),003520,2020/12,8040,0,0,20.74,5.72,161.48,44.53,11.23,3.1,181.01,-0.12,188100730,-133121,73081954,15074330,208463640,381453
영진약품(주),003520,2021/12,5290,0,0,14.89,7.1,184.03,87.76,7.85,3.75,0,-10.56,194095213,-11582456,71813539,13260827,196067242,-13877505
영진약품(주),003520,2022/12,3250,0,0,11.89,5.01,0,0,4.75,2,1518.82,-22.55,203082817,-21961039,72097656,14362836,218380987,-7363159
영풍제지(주),006740,2017/12,2900,24.21,13.16,0.97,0.53,23.86,12.97,0.89,0.49,10.31,4.04,128022406,3878542,8123077,456353,105060839,3290592
영풍제지(주),006740,2018/12,3400,6.82,4.34,0.89,0.57,3.74,2.38,0.88,0.56,3.19,13.72,138955082,14328384,8555752,397332,111220365,18082364
영풍제지(주),006740,2019/12,3115,9.65,6.65,0.76,0.53,12.36,8.52,0.9,0.62,4.28,8.07,139313099,9307519,8402754,323961,99673570,10910061
영풍제지(주),006740,2020/12,6380,22.61,4.71,1.56,0.32,16.92,3.52,1.98,0.41,12.28,6.98,201988266,8580811,9498456,325397,98155185,10274154
영풍제지(주),006740,2021/12,7580,45.79,19.08,2.24,0.94,24.68,10.28,2.43,1.01,15.62,4.95,209539375,6398997,8971863,0,120613712,8150514
영풍제지(주),006740,2022/12,12300,50.14,17.69,3.19,1.12,31.72,11.19,3.79,1.34,24.46,5.94,203654155,7970141,9244020,0,105452639,7856944
영화금속(주),012280,2017/12,1385,21.11,13.26,1.44,0.9,25.33,15.91,0.55,0.34,11.66,6.76,179811590,4660691,11925154,449287,180459047,7218831
영화금속(주),012280,2018/12,1325,90.16,44.31,1.34,0.66,13.76,6.76,0.41,0.2,19.93,1.48,208397875,1030946,14281621,457783,226746202,1069956
영화금속(주),012280,2019/12,1625,332.98,200.48,1.25,0.75,26.19,15.77,0.38,0.23,16.5,0.38,201880457,264119,15621607,346567,232624501,2018153
영화금속(주),012280,2020/12,2300,0,0,1.91,0.41,19.96,4.31,0.78,0.17,85.91,-12.53,197590025,-9046782,7956276,162313,179397570,-6062068
영화금속(주),012280,2021/12,1615,0,0,2.77,1.23,0,0,0.71,0.32,0,-27.53,211560373,-18521149,8114354,216400,235523771,-16352616
영화금속(주),012280,2022/12,796,236.02,90.09,1.77,0.67,20.82,7.95,0.39,0.15,20.18,0.76,220738936,469416,6870605,173457,284850843,-1121315
웰바이오텍(주),010600,2017/12,3580,0,0,3.57,1.32,0,0,2.26,0.83,0,-66.92,71489094,-22444779,9373423,0,32026434,-6118978
웰바이오텍(주),010600,2018/12,5020,0,0,2.28,0.55,0,0,5.79,1.41,169,-29.59,97448900,-14175395,2935355,0,28822815,291670
웰바이오텍(주),010600,2019/12,2185,0,0,3.87,1.21,54.81,17.13,9.25,2.89,0,-22.9,96052525,-16800645,5955746,21644,29115362,-2021653
웰바이오텍(주),010600,2020/12,2340,0,0,8.83,3.3,18.61,6.95,10.47,3.91,0,-138.63,60557421,-64371823,12732496,42349,16233123,-12074169
웰바이오텍(주),010600,2021/12,1765,0,0,9.5,3.13,0,0,12.14,3.99,0,-95.63,71816066,-22689915,7186770,185824,21745812,-7263282
웰바이오텍(주),010600,2022/12,1065,0,0,6.87,2.42,0,0,4.21,1.48,0,-33.87,34488440,-9689420,10787317,614617,46983274,-4189597
유니온머티리얼(주),047400,2017/12,2450,0,0,1.56,1.12,18.95,13.63,1.28,0.92,15.23,-0.64,135638610,-604067,13809032,2852753,106823398,1905095
유니온머티리얼(주),047400,2018/12,1815,0,0,1.64,0.92,0,0,1.16,0.65,13.07,-8.88,142329399,-7543941,12339600,2073267,109259663,1896016
유니온머티리얼(주),047400,2019/12,2360,49.35,21,2.02,0.86,22.77,9.69,1.61,0.68,15.84,4.16,160958339,3480584,13140500,2608288,106728812,4212944
유니온머티리얼(주),047400,2020/12,3900,0,0,3.14,0.48,34.56,5.31,2.77,0.43,35.39,-2.37,164691073,-2050525,10822015,1779436,93579934,988735
유니온머티리얼(주),047400,2021/12,3175,46.76,23.38,2.58,1.29,47.46,23.73,1.9,0.95,21.4,5.5,169933986,4786981,12246647,1927661,117651508,2966855
유니온머티리얼(주),047400,2022/12,2460,36.64,18.23,1.76,0.87,0,0,1.28,0.64,18.35,4.78,175414089,4389869,13503451,1771610,125640564,3832194
유니퀘스트(주),077500,2017/12,9660,45.53,27.12,1.86,1.11,0,0,1.19,0.71,44.74,3.9,203617288,5834112,15284409,128607,223567483,5289051
유니퀘스트(주),077500,2018/12,6380,73.87,35.63,2.08,1,23.06,11.12,1.21,0.58,14.12,2.79,262339557,4148663,16143427,20700,253633391,10687264
유니퀘스트(주),077500,2019/12,6670,49.39,31.73,1.46,0.94,0,0,0.67,0.43,14.26,2.88,280657244,4393075,18381424,90495,325382224,12925238
유니퀘스트(주),077500,2020/12,14700,21.19,4.94,2.54,0.59,30.14,7.03,1.02,0.24,22.49,12.02,303532743,19282590,19957224,35010,398938432,16559019
유니퀘스트(주),077500,2021/12,12100,11.71,6.34,2.29,1.24,25.2,13.65,0.77,0.42,9.71,20.69,364310534,38726169,24240709,52144,585700082,32672592
유니퀘스트(주),077500,2022/12,8250,12.15,6.78,1.61,0.9,0,0,0.49,0.28,5.83,13.5,475552210,29707608,26624976,110742,729811429,47569618
유성기업(주),002920,2017/12,3560,19.54,14.71,0.59,0.44,8.25,6.21,0.49,0.37,20.03,3,297470448,6254670,7834279,0,251413206,-5374254
유성기업(주),002920,2018/12,2910,31.08,21.38,0.48,0.33,27.47,18.89,0.4,0.27,34.33,1.51,288556471,3155806,7116623,0,246202329,-7208057
유성기업(주),002920,2019/12,2660,7.64,5.52,0.43,0.31,5.36,3.87,0.35,0.25,7.06,5.56,299264305,11747003,7313595,0,259202196,-1409255
유성기업(주),002920,2020/12,2750,0,0,0.41,0.22,4.52,2.44,0.34,0.18,0,-3.06,301031006,-6393025,8006299,0,241124419,-14404488
유성기업(주),002920,2021/12,3195,26.28,16.48,0.57,0.36,21.24,13.32,0.41,0.26,0,2.14,286711940,4329593,9208971,0,275543213,-10256090
유성기업(주),002920,2022/12,2675,0,0,0.49,0.33,7.83,5.3,0.33,0.22,0,-0.83,282103360,-1682212,9666604,0,295645302,-13935171
유엔젤(주),072130,2017/12,4395,0,0,2.32,1.24,0,0,3.01,1.61,0,-15.08,49614546,-6398280,13703624,1877663,28923903,-1615318
유엔젤(주),072130,2018/12,4375,48.52,25.11,1.91,0.99,22.74,11.77,2.27,1.18,16.87,3.73,49131449,1468576,11482379,1968640,31365060,2067400
