회사명,거래소코드,회계년도,종가,PER(최고)(IFRS),PER(최저)(IFRS),PBR(최고)(IFRS),PBR(최저)(IFRS),PCR(최고)(IFRS),PCR(최저)(IFRS),PSR(최고)(IFRS),PSR(최저)(IFRS),EV/EBITDA(IFRS),자기자본순이익률(IFRS연결),자산(*)(IFRS연결),당기순이익(손실)(IFRS연결),판매비와 관리비(물류원가 등 포함)(*)(IFRS연결),연구개발비(IFRS연결),매출액(수익)(*)(IFRS연결),* (정상)영업손익(보고서기재)(IFRS연결)
일신방직(주),003200,2017/12,110000,140.39,116.53,0.62,0.52,19.14,15.89,0.9,0.75,20.63,2.34,895872907,17042406,81758817,42057,492465892,23960820
일신방직(주),003200,2018/12,96000,26.87,19.44,0.63,0.45,0,0,0.9,0.65,14.32,3.06,937343600,22339169,76244126,330965,492301164,29917685
일신방직(주),003200,2019/12,71600,0,0,0.53,0.34,49.46,31.88,0.8,0.52,25.87,1,953608709,7979804,79148565,58387,496199336,13589459
일신방직(주),003200,2020/12,80100,0,0,0.47,0.21,6.92,3.07,0.75,0.33,23.4,1.42,964200063,10432532,76325065,40816,464871493,13548435
일신방직(주),003200,2021/12,107000,10,6.13,0.63,0.39,0,0,0.76,0.46,8.75,8.48,1044004956,64210377,75897690,48681,601028588,60970490
일신방직(주),003200,2022/12,103000,2.93,1.97,0.53,0.36,35.43,23.81,0.81,0.55,0,13.8,1176745986,114629330,80512227,63503,593058768,-16000918
일양약품(주),007570,2017/12,38550,260.76,184.22,6.06,4.28,41.96,29.64,4.88,3.45,47.85,3.2,436373966,12941366,111745131,12386659,269811003,24433088
일양약품(주),007570,2018/12,27500,0,0,6.72,3.59,314.29,167.69,4.83,2.58,110.9,-2.58,432253279,3251156,137572342,12843515,300036332,16721980
일양약품(주),007570,2019/12,22550,156.88,83.32,4.75,2.52,29.73,15.79,3.22,1.71,33.59,5.2,437456053,19594667,146260194,15849513,324573437,32510929
일양약품(주),007570,2020/12,65800,3372.69,623.87,15.19,2.81,63.65,11.77,9.7,1.79,79.53,5.38,439116735,21545310,147607966,19723273,343328724,34100857
일양약품(주),007570,2021/12,28050,128.37,51.02,8.81,3.5,25.99,10.33,5.62,2.23,28.56,6.42,494271353,25955714,163377617,20195554,371347508,41025011
일양약품(주),007570,2022/12,19350,61.54,33.68,3.72,2.04,339.88,186.01,2.46,1.35,20.04,8.39,498185237,31741018,175620686,25960086,383810822,40407538
일정실업(주),008500,2017/12,24900,0,0,0.74,0.59,0,0,0.92,0.73,0,-10.39,67184974,-5702860,9854796,1544894,49086384,-6384222
일정실업(주),008500,2018/12,19250,0,0,0.69,0.42,0,0,0.78,0.47,0,-14.65,68281023,-6869727,9280008,1287387,48011222,-8356269
일정실업(주),008500,2019/12,18200,0,0,0.81,0.58,0,0,0.7,0.5,0,-37.57,60518947,-13601285,9413639,1152391,39790277,-16332932
일정실업(주),008500,2020/12,18400,0,0,1.16,0.32,30.58,8.36,1.18,0.32,0,-15.33,46768525,-4221170,5212205,903386,31330330,-7342536
일정실업(주),008500,2021/12,36400,0,0,1.73,0.6,0,0,1.45,0.51,0,-33.81,41344990,-7453592,5967701,773359,31793220,-8101858
일정실업(주),008500,2022/12,16400,0,0,6.11,2.19,0,0,1.7,0.61,0,-74.46,32238834,-8533900,7739894,1477793,31116924,-8745692
일진다이아몬드(주),081000,2017/12,20500,41.37,11.12,3.3,0.89,28.4,7.63,3.23,0.87,14.79,8.37,156935533,7360955,21644125,2310046,123684953,11486574
일진다이아몬드(주),081000,2018/12,28150,59.96,29.18,3.83,1.86,36.06,17.55,3.86,1.88,17.94,7.71,159895730,7683631,23932604,3809404,133959368,15178329
일진다이아몬드(주),081000,2019/12,27950,375.92,201.78,3.52,1.89,34.55,18.54,8.98,4.82,70.31,8.06,249110385,12768968,33874606,4498358,161062350,13218652
일진다이아몬드(주),081000,2020/12,47900,0,0,6.25,0.96,543.84,83.67,19.92,3.06,0,2.88,247688526,7255841,38998929,5457871,168656786,9095835
일진다이아몬드(주),081000,2021/12,30350,8.83,4.7,3.25,1.73,0,0,12.75,6.79,9335.01,2.86,641762242,10803091,39247395,8997299,187663976,9095705
일진다이아몬드(주),081000,2022/12,16600,0,0,2.12,0.89,87.56,36.7,7.62,3.19,0,-1.65,599305652,-3857397,38141032,10482197,186836814,3272206
일진디스플레이(주),020760,2017/12,7700,19.99,7.9,4.45,1.76,9.59,3.79,1.4,0.55,7.61,,,,,,,
일진디스플레이(주),020760,2018/12,3240,146.09,51.2,3.07,1.08,13.32,4.67,1.17,0.41,9.77,,,,,,,
일진디스플레이(주),020760,2019/12,3535,0,0,3.37,1.69,0,0,1.79,0.9,0,-60.44,126231326,-30408090,16486319,6336468,95688255,-30788622
일진디스플레이(주),020760,2020/12,6740,0,0,6.41,1.73,0,0,2.92,0.79,0,-94.15,113893786,-37043643,13492057,5552100,66857777,-30480103
일진디스플레이(주),020760,2021/12,2535,0,0,15.06,4.87,0,0,2.54,0.82,0,-223.37,117460184,-43668263,11188742,3451342,101440584,-35456270
일진디스플레이(주),020760,2022/12,1205,0,0,4.18,1.6,53.63,20.56,1.25,0.48,24,-16.46,117303570,-3263063,6648074,567114,124347842,1052222
일진전기(주),103590,2017/12,4440,0,0,0.7,0.53,0,0,0.28,0.21,18.84,-0.65,756774591,-2087996,68666984,3844974,761984401,5966048
일진전기(주),103590,2018/12,3000,0,0,0.91,0.34,0,0,0.36,0.13,17.68,-4.67,778631601,-14444781,60414314,3348612,731430724,5232347
일진전기(주),103590,2019/12,3025,47.81,27.73,0.49,0.28,5.04,2.92,0.22,0.13,12.63,1.19,780849822,3604463,51488162,2490009,668304097,11423545
일진전기(주),103590,2020/12,3170,27.76,8.94,0.44,0.14,2.43,0.78,0.19,0.06,9.81,1.57,790379092,4818812,59559802,1299877,707930790,13776692
일진전기(주),103590,2021/12,5110,23.07,8.42,1.05,0.38,56.75,20.71,0.35,0.13,10.95,4.73,837942611,14946262,58940317,1603158,932362521,20402669
일진전기(주),103590,2022/12,5310,13.14,6.7,0.9,0.46,5.71,2.91,0.26,0.13,8.2,7.25,839513249,24221647,64717828,2093565,1164706090,31490877
일진하이솔루스(주),271940,2017/12,,0,0,0,0,0,0,0,0,96.03,,,,,,,
일진하이솔루스(주),271940,2018/12,,0,0,0,0,0,0,0,0,4.03,,,,,,,
일진하이솔루스(주),271940,2019/12,,0,0,0,0,0,0,0,0,-1.06,,,,,,,
일진하이솔루스(주),271940,2020/12,,0,0,0,0,0,0,0,0,-0.78,,,,,,,
일진하이솔루스(주),271940,2021/12,54500,31.76,15.9,0.93,0.47,18.73,9.37,2.42,1.21,132.07,,,,,,,
일진하이솔루스(주),271940,2022/12,29850,285.62,144.62,6.43,3.26,354.22,179.35,18.44,9.34,130.35,,,,,,,
일진홀딩스(주),015860,2017/12,5230,0,0,1.52,0.94,135.67,83.8,72.65,44.87,158.15,-7.14,1079321232,-19792336,126920431,0,944723277,6537816
일진홀딩스(주),015860,2018/12,3030,16.63,5.86,1.4,0.49,50.06,17.65,47.86,16.87,29.88,-0.53,1116605852,892747,114681977,0,929394615,24094002
일진홀딩스(주),015860,2019/12,5070,51.53,19.06,1.3,0.48,47.48,17.56,51.95,19.21,73.75,4.52,1188576506,22415547,115668055,0,896159161,31654321
일진홀딩스(주),015860,2020/12,5560,59.84,16.09,1.37,0.37,73.53,19.77,50.19,13.5,68.29,3.51,1158500912,16834022,124937180,0,934000100,27584854
일진홀딩스(주),015860,2021/12,5480,101.87,51.89,1.93,0.98,108.35,55.19,55.97,28.51,50.98,5.68,1611593520,33290727,128007382,0,1190071996,38724295
일진홀딩스(주),015860,2022/12,3820,48.64,23.69,1.54,0.75,50.01,24.36,32.74,15.94,24.8,4.34,1586114519,28691537,137572985,0,1433888289,44921598
자이에스앤디(주),317400,2017/12,,,,,,,,,,,,,,,,,
자이에스앤디(주),317400,2018/12,,0,0,0,0,0,0,0,0,-1.15,,,,,,,
자이에스앤디(주),317400,2019/12,5710,1.3,0.93,0.12,0.08,0.71,0.51,0.06,0.04,5.32,,,,,,,
자이에스앤디(주),317400,2020/12,12550,17.16,3.57,2.32,0.48,27.67,5.76,1.01,0.21,12.84,,,,,,,
자이에스앤디(주),317400,2021/12,9250,13.9,8.07,1.74,1.01,4.77,2.77,1.17,0.68,5.16,12.02,544345862,36537283,13547215,94030,435730829,50822486
자이에스앤디(주),317400,2022/12,6030,6.5,3.66,1.05,0.59,28.44,15.99,0.8,0.45,1.04,24.11,1952688130,151898862,98495326,132017,2479010933,198896063
자화전자(주),033240,2017/12,26650,29.56,15.68,2.04,1.08,16.92,8.97,1.13,0.6,25.09,8.48,460781745,24899512,64157615,35003915,445631662,27894631
자화전자(주),033240,2018/12,11800,571.57,195.38,2.04,0.7,0,0,1.53,0.52,0,-0.46,352202849,-1283172,57172661,34552619,358342443,-7717919
자화전자(주),033240,2019/12,10600,22.49,12.59,0.99,0.56,0,0,0.73,0.41,9.3,-0.1,348455187,-280865,50735921,29579403,363027537,-9158889
자화전자(주),033240,2020/12,22800,0,0,1.53,0.29,0,0,1.65,0.31,0,-2.3,355988092,-6339610,46748192,27272001,300686814,-19315591
자화전자(주),033240,2021/12,25050,40.97,20.37,1.79,0.89,26.68,13.27,1.72,0.85,21.09,7.54,437943843,21531720,49107329,21948367,347854511,16315874
자화전자(주),033240,2022/12,21250,0,0,2.15,1.03,75.53,36.31,2.86,1.38,0,-11.9,505788674,-38182504,69847407,33554380,292333491,-11740371
전방(주),000950,2017/12,19300,0,0,0.39,0.22,0,0,0.34,0.19,0,-7.76,413514843,-13039711,9674330,0,182485146,-18148951
전방(주),000950,2018/12,17150,0,0,0.41,0.21,0,0,0.35,0.18,65.96,-16.98,364005282,-23251940,6265127,0,149325046,-8715315
전방(주),000950,2019/12,15350,0,0,0.26,0.18,0,0,0.25,0.17,0,-31.41,386595115,-40256251,8826091,0,137483748,-30492233
전방(주),000950,2020/12,29850,9.02,2.09,0.5,0.11,0,0,0.66,0.15,0,4.35,373432831,5903173,5357430,0,105152228,-17955084
전방(주),000950,2021/12,40200,279.07,176.83,0.54,0.34,0,0,0.58,0.37,13.34,0.11,383313469,159907,5665876,0,133745227,7360078
전방(주),000950,2022/12,44450,2.15,0.9,0.7,0.29,0,0,1.17,0.49,0,38.04,304781349,67453344,5976516,0,124914049,-35045943
제이더블유생명과학(주),234080,2017/12,42100,22.93,13.25,4.21,2.43,15.59,9.01,2.57,1.49,11.81,17.45,198532054,16782714,13403679,399416,143599849,23776401
제이더블유생명과학(주),234080,2018/12,21950,35.91,10.37,6.07,1.75,16.09,4.65,3.66,1.06,11.63,14.97,200859819,15820964,15973353,1248826,155230052,23541316
제이더블유생명과학(주),234080,2019/12,19800,22.27,13.06,4.72,2.77,19.92,11.68,2.98,1.75,8.49,18.92,201403949,21938439,18855801,3582738,170220779,29748962
제이더블유생명과학(주),234080,2020/12,20750,25.17,10.08,3.66,1.46,9.31,3.73,2.31,0.93,7.26,13.56,214402016,17300052,20046361,5195498,183521045,39450540
제이더블유생명과학(주),234080,2021/12,13850,21.99,12.73,3.19,1.85,13.25,7.67,2.27,1.31,6.57,9.78,219466609,12913619,20740570,6241614,169816950,28416711
제이더블유생명과학(주),234080,2022/12,12150,12.93,9.13,1.91,1.35,18.25,12.89,1.34,0.95,6.34,11.01,252942118,14961267,21031446,5736694,188931165,27089254
제이더블유중외제약(주),001060,2017/12,45300,0,0,4.78,3.38,34.83,24.64,2.3,1.63,26.76,-0.27,630873131,-742474,166914304,21981548,502918587,21718134
제이더블유중외제약(주),001060,2018/12,40750,138.22,81.41,4.89,2.88,22.14,13.04,2.14,1.26,24.51,3.04,593791187,8056889,175456126,21268397,537181974,21584083
제이더블유중외제약(주),001060,2019/12,29600,0,0,4.74,2.33,17.44,8.58,1.93,0.95,404.87,-10.31,573207865,-25275016,180133217,25219508,511335343,-19013830
제이더블유중외제약(주),001060,2020/12,35050,0,0,5.47,2.19,14.9,5.97,1.88,0.75,42.32,-6.97,549085029,-15275471,178848606,22943262,547335708,-1322982
제이더블유중외제약(주),001060,2021/12,22800,162.99,90.99,4.69,2.62,45.15,25.21,1.42,0.79,12.8,-0.47,633053136,-1441453,203176484,19883612,606584945,31199849
제이더블유중외제약(주),001060,2022/12,18900,21.93,11.52,3.29,1.73,12.06,6.33,1.11,0.58,6.65,14.45,627972755,29852560,224993667,33736273,684351099,62960871
제이더블유홀딩스(주),096760,2017/12,8370,0,0,4.17,2.74,174,114.43,7.94,5.22,60.87,38.03,1351379775,56869735,256073390,24017731,683911349,41424990
제이더블유홀딩스(주),096760,2018/12,7140,59.94,27.05,4.1,1.85,15.06,6.79,6.3,2.84,10.19,13.26,1275635934,36439377,276609739,17898779,725381961,33314787
제이더블유홀딩스(주),096760,2019/12,6350,0,0,2.98,1.67,29.06,16.29,6.13,3.44,31.88,-20.18,1243461899,-31636720,283395112,22401555,726423996,2736151
제이더블유홀딩스(주),096760,2020/12,5830,23.15,11.3,2.67,1.3,21.92,10.69,5.61,2.74,22.72,7.01,1113573849,3385180,269949117,23127118,781514840,37328839
제이더블유홀딩스(주),096760,2021/12,3430,51.18,25.84,2.36,1.19,34.29,17.31,5.09,2.57,21.32,-2.74,1065779475,4434634,275449816,17760194,788936981,68728819
제이더블유홀딩스(주),096760,2022/12,2980,33.2,19.73,1.71,1.01,18.23,10.83,3.41,2.03,18.98,22.13,1157579707,46482142,296701462,33147733,864536431,103257349
제이준코스메틱(주),025620,2017/12,14950,44.98,11.14,9.77,2.42,0,0,9.5,2.35,17.68,,,,,,,
제이준코스메틱(주),025620,2018/12,10900,0,0,5.9,2.1,0,0,5.64,2.01,32.76,-0.98,214928993,-1446309,56580397,0,132015284,7136758
제이준코스메틱(주),025620,2019/12,4280,0,0,5.49,1.66,78.09,23.55,7.99,2.41,0,-93.55,123890346,-89255580,59837699,0,52618530,-52012690
제이준코스메틱(주),025620,2020/12,2410,0,0,2.59,0.74,0,0,7.1,2.02,0,-37.83,87885496,-22055627,18201056,0,30519229,-12264645
제이준코스메틱(주),025620,2021/12,1030,0,0,2.44,0.82,247.72,83.48,10.16,3.42,0,-63.88,79881575,-39805369,19807633,0,20531623,-17281920
제이준코스메틱(주),025620,2022/12,6030,0,0,13.29,0,0,0,99.19,0,0,-42.29,48387027,-21703261,11572185,0,6246245,-10667658
제일약품(주),271980,2017/12,62100,,,,,,,,,,,,,,,,
제일약품(주),271980,2018/12,46600,587.73,253.39,6.18,2.66,51.75,22.31,1.77,0.76,51.42,,,,,,,
제일약품(주),271980,2019/12,36200,0,0,4.83,2.36,27.47,13.41,1.18,0.58,69.07,,,,,,,
제일약품(주),271980,2020/12,62600,190.85,24.46,10.32,1.32,0,0,2.53,0.32,40.14,4.05,409663297,6964802,143786793,24270197,691324837,12904373
제일약품(주),271980,2021/12,33850,880.81,408.01,5.43,2.51,33.61,15.57,1.34,0.62,70.02,-7.42,426486418,-14985618,166506540,38973748,700693229,-10530151
제일약품(주),271980,2022/12,21000,0,0,3.06,1.38,0,0,0.72,0.32,35.44,-8.03,456891539,-15009014,170302493,41147440,722229924,-13504334
제일연마공업(주),001560,2017/12,5900,19.85,16.43,0.98,0.81,16.82,13.93,0.91,0.75,8.95,5.6,98981772,4016762,10489457,474560,82451325,6295081
제일연마공업(주),001560,2018/12,6210,16.47,10.91,1.15,0.76,11.08,7.34,1.13,0.75,8.32,7.19,98371086,5350541,10349359,690592,82191790,5610411
제일연마공업(주),001560,2019/12,7780,20.96,13.15,1.21,0.76,14.27,8.96,1.3,0.81,12.54,7.96,102503180,6409656,10314738,803729,81071833,6925532
제일연마공업(주),001560,2020/12,7220,33.41,17.56,1.06,0.56,7.9,4.15,1.26,0.66,15.38,3.84,98714752,3270305,9675826,757578,73164758,3580342
제일연마공업(주),001560,2021/12,8720,22.88,15.7,1.29,0.89,72.2,49.56,1.45,1,12.9,6.81,106469253,6095205,10784889,794235,79747901,6604429
제일연마공업(주),001560,2022/12,8650,6989.4,3632.45,1.84,0.96,52.29,27.17,1.91,0.99,18.68,2.37,104117876,2207066,12091307,780434,83435242,5129135
제일파마홀딩스(주),002620,2017/12,35800,1.53,0.5,4.84,1.58,138.37,45.11,204.16,66.55,107.12,249.63,197587508,519341463,21015059,700862,44440577,292150
제일파마홀딩스(주),002620,2018/12,25800,32.26,14.98,0.35,0.16,110.2,51.15,13.01,6.04,67.7,2.15,920085825,7301629,45508085,4511512,142736343,10949407
제일파마홀딩스(주),002620,2019/12,17000,0,0,1.18,0.55,432.98,202.45,30.6,14.31,42.97,-20.52,846474534,-95854011,172970956,22451565,731140380,9006806
제일파마홀딩스(주),002620,2020/12,21200,24.79,5.99,1.26,0.31,1193.79,288.32,30.95,7.48,44.53,2.85,887395067,14941062,168758112,24730544,761996752,22481192
제일파마홀딩스(주),002620,2021/12,16000,111.56,60.27,1.01,0.55,0,0,35.85,19.37,70.84,-0.85,892421378,-12870005,189481682,39673224,762568056,-8974888
제일파마홀딩스(주),002620,2022/12,15400,0,0,0.87,0.43,0,0,25.38,12.52,74.22,-19.89,865677012,-83145006,188031087,41565861,792964733,-7547961
조광페인트(주),004910,2017/12,10100,9.98,7.86,0.94,0.74,13.2,10.4,0.82,0.64,25.04,2.36,265062344,4300154,29249866,0,201245024,5170512
조광페인트(주),004910,2018/12,6530,0,0,0.89,0.41,0,0,0.73,0.33,47.65,-2.19,303627548,-3901676,31096923,0,209481335,121227
조광페인트(주),004910,2019/12,5500,0,0,0.63,0.41,8.77,5.74,0.52,0.34,37.94,-1.33,312545228,-2312931,30690216,0,203361940,-364185
조광페인트(주),004910,2020/12,6780,70.52,26.1,0.55,0.2,7.18,2.66,0.53,0.2,93.37,2.38,349970175,4464384,34034490,0,201303245,-4780599
조광페인트(주),004910,2021/12,8770,0,0,0.8,0.44,0,0,0.59,0.33,0,-12.94,347025302,-24392791,34787907,0,238547800,-8796483
조광페인트(주),004910,2022/12,7520,119.98,56.99,0.9,0.43,0,0,0.62,0.3,30.02,-4.21,386108212,-7251074,37784438,0,260470738,-1615835
조광피혁(주),004700,2017/12,40900,13.47,10.57,1.32,1.03,9.13,7.16,1.7,1.34,9.13,10.22,244713604,22019014,9748658,786642,174294405,24558860
조광피혁(주),004700,2018/12,34450,21.27,15.35,1.22,0.88,15.1,10.9,2.27,1.64,11.31,,,,,,,
조광피혁(주),004700,2019/12,39000,18.92,15.59,1,0.82,9.41,7.76,2.53,2.09,12.46,,,,,,,
조광피혁(주),004700,2020/12,59300,26.69,11.84,1.67,0.74,24.65,10.94,5.39,2.39,18.79,,,,,,,
조광피혁(주),004700,2021/12,54600,42.14,30.27,1.26,0.9,0,0,4.53,3.25,27.87,,,,,,,
조광피혁(주),004700,2022/12,49200,64.72,43.88,1.04,0.7,25.04,16.98,3.22,2.18,114.09,,,,,,,
조선내화(주),000480,2017/12,87100,58.38,52.06,0.78,0.69,32.58,29.05,0.83,0.74,0,2.5,999226222,22691694,72287479,850501,694333852,-3164361
조선내화(주),000480,2018/12,83500,9.63,8.56,0.75,0.67,8.8,7.82,0.71,0.63,12.45,9.22,1030622205,57955243,77327553,1057568,789176793,39441107
조선내화(주),000480,2019/12,88800,33.08,20.25,1.12,0.69,11.17,6.83,1.13,0.69,21.81,4.13,1069059372,32214373,83759434,3053059,757153217,21328775
조선내화(주),000480,2020/12,80600,11.12,7.92,0.71,0.5,5.34,3.8,0.81,0.58,20.72,5.55,1246277916,39702329,78164482,4209502,705226744,22921569
조선내화(주),000480,2021/12,81000,12.57,8.64,0.8,0.55,15.32,10.54,1,0.69,17.93,3.77,1349335977,33396173,82105579,2474677,746291405,33138448
조선내화(주),000480,2022/12,75800,44.02,36.64,0.66,0.55,0,0,0.75,0.62,25.35,6.03,1620442053,49575575,97059288,4051166,798039613,22597869
조선선재(주),120030,2017/12,83000,7.99,5.62,1.28,0.9,7.64,5.37,1.86,1.31,3.37,,,,,,,
조선선재(주),120030,2018/12,79000,16.74,6.91,1.95,0.81,21.11,8.71,3.14,1.3,3.87,,,,,,,
조선선재(주),120030,2019/12,82600,9.72,7.42,1.15,0.88,8.13,6.2,1.94,1.48,2.23,,,,,,,
조선선재(주),120030,2020/12,107000,26.4,8.89,2.11,0.71,26.58,8.95,4.08,1.37,3.75,,,,,,,
조선선재(주),120030,2021/12,109500,17.08,8.14,1.99,0.95,24.73,11.78,3.64,1.74,4.26,,,,,,,
조선선재(주),120030,2022/12,99700,21.93,11.65,1.72,0.91,37.98,20.18,3.45,1.83,4.82,,,,,,,
조일알미늄(주),018470,2017/12,1125,0,0,0.67,0.4,0,0,0.43,0.26,18.23,,,,,,,
조일알미늄(주),018470,2018/12,891,0,0,0.6,0.3,0,0,0.35,0.18,97.16,,,,,,,
조일알미늄(주),018470,2019/12,730,0,0,0.75,0.43,25.28,14.43,0.27,0.15,0,,,,,,,
조일알미늄(주),018470,2020/12,620,0,0,0.56,0.23,35.17,14.34,0.19,0.08,209.86,,,,,,,
조일알미늄(주),018470,2021/12,1980,24.91,3.59,2.35,0.34,0,0,0.84,0.12,15.34,,,,,,,
조일알미늄(주),018470,2022/12,2355,21.1,10.48,2.02,1,64.95,32.26,0.67,0.33,19.73,,,,,,,
지에스건설(주),006360,2017/12,28300,0,0,0.76,0.55,46.02,33.66,0.23,0.17,7.54,-5.22,13696614624,-163676082,484672670,35830000,11679456006,318669425
지에스건설(주),006360,2018/12,43750,7.5,3.66,1.23,0.6,4.47,2.18,0.38,0.19,3.64,17.34,12033275313,587434395,563076198,34353000,13139372923,1064489177
지에스건설(주),006360,2019/12,31050,8.75,5.25,0.96,0.57,4.89,2.93,0.41,0.24,4.25,11.79,13171205734,447479243,630601136,32973000,10416589202,767266689
지에스건설(주),006360,2020/12,37800,9.76,3.62,0.75,0.28,4.93,1.83,0.36,0.13,5.07,7.68,13770677889,329675683,784689756,24162000,10122930837,750397846
지에스건설(주),006360,2021/12,39600,13.18,9.55,0.9,0.65,4.97,3.6,0.54,0.39,6.85,9.32,15183727265,428803250,704271101,24306000,9036575423,646485539
지에스건설(주),006360,2022/12,21150,17.62,7.4,0.89,0.37,0,0,0.49,0.21,10.05,7.18,16946616697,441211561,731771738,23446000,12299196215,554834831
지엠비코리아(주),013870,2017/12,8330,21.75,10.84,0.86,0.43,15.59,7.77,0.43,0.21,8.51,5.08,468879290,11829292,51421074,5330410,466838914,13510135
지엠비코리아(주),013870,2018/12,8280,114.64,50.4,1.07,0.47,7.97,3.5,0.54,0.24,10.3,0.06,475197807,-706452,54932195,6719559,457196869,4123028
지엠비코리아(주),013870,2019/12,4915,168.68,58.93,1.07,0.38,8.91,3.11,0.53,0.18,6.53,1.22,486911660,1791091,54582321,7448399,477535110,8509762
지엠비코리아(주),013870,2020/12,7950,0,0,1.02,0.22,19.5,4.24,0.52,0.11,31.2,-3.69,488507776,-7966501,61816299,6611159,445770429,-9655812
지엠비코리아(주),013870,2021/12,5930,26.17,14.13,0.87,0.47,43.85,23.68,0.4,0.21,9.55,4.24,522463825,10500670,64975801,9114946,531332181,8377508
지엠비코리아(주),013870,2022/12,4450,17.13,10.13,0.57,0.34,6.16,3.64,0.25,0.15,8.15,4.75,550819603,12089849,75137793,10375788,610506110,11123016
진양산업(주),003780,2017/12,2920,23.69,14.2,2,1.2,14.85,8.9,1.92,1.15,20.03,4.78,46883259,1664285,4800077,0,44821948,1845887
진양산업(주),003780,2018/12,5240,33.87,16.08,2.33,1.11,22.97,10.9,1.59,0.75,23.71,6.93,50695689,2411393,5459197,0,59350306,3020244
진양산업(주),003780,2019/12,3990,18.39,9.08,2.26,1.12,14.7,7.26,1.58,0.78,9.67,17.84,54529284,6822509,6044489,0,61838250,9142008
진양산업(주),003780,2020/12,5060,28.13,10.15,2.17,0.78,14.24,5.13,1.53,0.55,15.68,12.16,70722584,5136549,6627447,0,64314341,7890468
진양산업(주),003780,2021/12,8370,21.08,8.34,3.48,1.38,21.28,8.42,2.2,0.87,17.19,13.06,77871278,6197904,7382715,0,76350429,6846185
진양산업(주),003780,2022/12,6240,40.35,17.77,4.66,2.05,28.11,12.38,3.02,1.33,16.62,12.43,82719955,6136147,8569461,0,83673211,5285313
진양폴리우레탄(주),010640,2017/12,1640,52.61,29.38,1.55,0.87,0,0,1.19,0.67,56.82,,,,,,,
진양폴리우레탄(주),010640,2018/12,2245,28.61,14.93,1.44,0.75,19.52,10.19,0.91,0.48,10.91,,,,,,,
진양폴리우레탄(주),010640,2019/12,3900,5.83,2.63,1.75,0.79,13.07,5.9,1.41,0.64,10.25,28.41,43396757,7552694,3734926,0,35112975,3103549
진양폴리우레탄(주),010640,2020/12,3870,34.62,12.41,1.95,0.7,20.99,7.52,1.42,0.51,11.99,6.03,44798058,1612417,4069895,0,37116140,2242713
